,date,weighted_sent_score,tic
665,2022-02-01,5.0,JNJ
666,2022-02-02,0.0336370007007708,JNJ
667,2022-02-03,0.0066334991708126,JNJ
668,2022-02-04,6.0,JNJ
669,2022-02-05,0.0,JNJ
670,2022-02-06,0.0,JNJ
671,2022-02-07,0.0,JNJ
672,2022-02-08,0.0,JNJ
673,2022-02-09,-2.0,JNJ
674,2022-02-10,0.0,JNJ
675,2022-02-11,1.0,JNJ
676,2022-02-12,-1.0,JNJ
677,2022-02-14,2.0,JNJ
678,2022-02-15,0.0,JNJ
679,2022-02-17,5.0,JNJ
680,2022-02-18,0.6472068444891796,JNJ
681,2022-02-22,3.0,JNJ
682,2022-02-23,0.0,JNJ
683,2022-02-24,0.0,JNJ
684,2022-02-25,0.0,JNJ
685,2022-02-28,0.0,JNJ
686,2022-03-02,0.0055423594615993,JNJ
687,2022-03-04,8.0,JNJ
688,2022-03-07,-1.9629629629629628,JNJ
689,2022-03-08,-2.793062904174015,JNJ
690,2022-03-09,0.0,JNJ
691,2022-03-11,0.0,JNJ
692,2022-03-14,1.0,JNJ
693,2022-03-18,0.0,JNJ
694,2022-03-21,-6.276257981371917,JNJ
695,2022-03-22,0.0,JNJ
696,2022-03-23,0.0,JNJ
697,2022-03-24,-3.368981407913555,JNJ
698,2022-03-25,0.487011133314302,JNJ
699,2022-03-29,0.9975692099932476,JNJ
700,2022-03-30,1.9965344628417403,JNJ
701,2022-04-02,2.3609831029185866,JNJ
702,2022-04-04,0.0,JNJ
703,2022-04-05,0.0,JNJ
704,2022-04-07,0.0,JNJ
705,2022-04-08,0.0,JNJ
706,2022-04-10,-1.0,JNJ
707,2022-04-11,0.0,JNJ
708,2022-04-12,0.0,JNJ
709,2022-04-13,6.0,JNJ
710,2022-04-14,6.0,JNJ
711,2022-04-15,0.0,JNJ
712,2022-04-16,-0.5595831445400997,JNJ
713,2022-04-17,5.0,JNJ
714,2022-04-18,0.5052552552552553,JNJ
715,2022-04-19,0.3144820295983087,JNJ
716,2022-04-20,1.5746296999620204,JNJ
717,2022-04-21,1.3346865133062698,JNJ
718,2022-04-22,0.42,JNJ
719,2022-04-23,0.6866319444444444,JNJ
720,2022-04-24,0.90418410041841,JNJ
721,2022-04-25,-1.261139240506329,JNJ
722,2022-04-26,0.3904018842926542,JNJ
723,2022-04-27,0.3641732283464566,JNJ
724,2022-04-28,0.1826923076923076,JNJ
725,2022-04-29,2.230184581976113,JNJ
0,2020-01-01,0.0,MRNA
1,2020-01-02,0.0,MRNA
2,2020-01-03,0.0,MRNA
3,2020-01-04,0.0,MRNA
4,2020-01-05,0.0,MRNA
5,2020-01-06,0.9767202130401168,MRNA
6,2020-01-07,0.0,MRNA
7,2020-01-08,0.0160965794768611,MRNA
8,2020-01-09,0.0151057401812688,MRNA
9,2020-01-10,-1.9988502443230811,MRNA
10,2020-01-12,0.0256593014967925,MRNA
11,2020-01-13,0.2630017179447134,MRNA
12,2020-01-14,0.5217391304347826,MRNA
13,2020-01-15,2.0,MRNA
14,2020-01-17,0.0,MRNA
15,2020-01-18,0.0,MRNA
16,2020-01-19,0.0,MRNA
17,2020-01-20,0.0,MRNA
18,2020-01-21,0.2250601517675365,MRNA
19,2020-01-22,2.799440950384347,MRNA
20,2020-01-23,-0.1060791388905877,MRNA
21,2020-01-25,0.0,MRNA
22,2020-01-26,0.0,MRNA
23,2020-01-27,0.0,MRNA
24,2020-01-28,0.0040725657164013,MRNA
25,2020-01-29,0.77045199850579,MRNA
26,2020-01-30,2.030821917808219,MRNA
27,2020-01-31,0.0727650727650727,MRNA
28,2020-02-01,0.0,MRNA
29,2020-02-03,-1.9898989898989896,MRNA
30,2020-02-04,0.0,MRNA
31,2020-02-05,0.0,MRNA
32,2020-02-06,0.0,MRNA
33,2020-02-07,0.0847909185682845,MRNA
34,2020-02-08,0.0,MRNA
35,2020-02-10,0.5454545454545454,MRNA
36,2020-02-11,0.0,MRNA
37,2020-02-12,-1.2897928718044411,MRNA
38,2020-02-13,0.1924875060454619,MRNA
39,2020-02-14,-0.0029905884422552,MRNA
40,2020-02-15,0.0,MRNA
41,2020-02-16,0.0,MRNA
42,2020-02-17,0.0,MRNA
43,2020-02-18,0.0488663422714566,MRNA
44,2020-02-19,-0.0064469914040114,MRNA
45,2020-02-20,-0.0195227765726681,MRNA
46,2020-02-21,0.0,MRNA
47,2020-02-23,0.0,MRNA
48,2020-02-24,0.6630375612411541,MRNA
49,2020-02-25,1.4016645387052538,MRNA
50,2020-02-26,0.0054354247902635,MRNA
51,2020-02-27,0.0038223516563523,MRNA
52,2020-02-28,-0.163831432437657,MRNA
53,2020-02-29,0.0011098009294582,MRNA
54,2020-03-01,-0.2731943628890194,MRNA
55,2020-03-02,0.0,MRNA
56,2020-03-03,-0.6412770236299647,MRNA
57,2020-03-04,0.0,MRNA
58,2020-03-05,0.002389486260454,MRNA
59,2020-03-06,0.0,MRNA
60,2020-03-07,-0.3273876721607586,MRNA
61,2020-03-08,-2.0,MRNA
62,2020-03-09,0.0007869884575026,MRNA
63,2020-03-10,0.0,MRNA
64,2020-03-11,-0.8433125620879618,MRNA
65,2020-03-12,-0.0607628274467384,MRNA
66,2020-03-13,0.0,MRNA
67,2020-03-14,0.0,MRNA
68,2020-03-15,0.0,MRNA
69,2020-03-16,1.05599173553719,MRNA
70,2020-03-17,0.0022883295194508,MRNA
71,2020-03-18,0.0002030044660982,MRNA
72,2020-03-19,0.0,MRNA
73,2020-03-20,0.0,MRNA
74,2020-03-21,0.0,MRNA
75,2020-03-22,0.0,MRNA
76,2020-03-23,-0.1238156073671883,MRNA
77,2020-03-24,0.0,MRNA
78,2020-03-25,0.3891551827441581,MRNA
79,2020-03-26,0.0,MRNA
80,2020-03-27,-1.4904125508425334,MRNA
81,2020-03-28,1.76584367573277,MRNA
82,2020-03-29,1.938646733326861,MRNA
83,2020-03-30,-0.6872569548309901,MRNA
84,2020-03-31,0.4606958762886597,MRNA
85,2020-04-01,0.0,MRNA
86,2020-04-02,1.3048442083564575,MRNA
87,2020-04-03,0.0069978046103183,MRNA
88,2020-04-04,-1.635216819973719,MRNA
89,2020-04-06,0.0001387154945207,MRNA
90,2020-04-07,0.9258064516129032,MRNA
91,2020-04-08,0.2961209251502458,MRNA
92,2020-04-09,0.0,MRNA
93,2020-04-10,-2.278590681555641,MRNA
94,2020-04-11,1.2734584450402144,MRNA
95,2020-04-12,0.0,MRNA
96,2020-04-14,-2.4292170924846856,MRNA
97,2020-04-15,0.0,MRNA
98,2020-04-16,0.2459822892751721,MRNA
99,2020-04-17,0.0010210288494959,MRNA
100,2020-04-18,0.0,MRNA
101,2020-04-19,0.0,MRNA
102,2020-04-20,0.4167451877776282,MRNA
103,2020-04-21,-0.1956760144132852,MRNA
104,2020-04-22,0.0063435263500325,MRNA
105,2020-04-23,-2.3225806451612905,MRNA
106,2020-04-24,0.0,MRNA
107,2020-04-25,0.0,MRNA
108,2020-04-26,0.0,MRNA
109,2020-04-27,0.1300467488312792,MRNA
110,2020-04-28,-1.0100563766570168,MRNA
111,2020-04-29,-0.7572742474916387,MRNA
112,2020-04-30,0.0,MRNA
113,2020-05-01,1.9807692307692308,MRNA
114,2020-05-02,-1.0,MRNA
115,2020-05-03,0.0,MRNA
116,2020-05-04,0.2244556113902847,MRNA
117,2020-05-05,0.0,MRNA
118,2020-05-06,0.9030732860520094,MRNA
119,2020-05-07,0.5473950795947902,MRNA
120,2020-05-08,-1.5728704077513125,MRNA
121,2020-05-09,0.0,MRNA
122,2020-05-11,0.3407578084997439,MRNA
123,2020-05-12,-0.0009255994358251,MRNA
124,2020-05-13,0.0,MRNA
125,2020-05-14,0.0,MRNA
126,2020-05-15,-0.2698661744347023,MRNA
127,2020-05-16,0.0,MRNA
128,2020-05-17,0.0,MRNA
129,2020-05-18,1.03922304702164,MRNA
130,2020-05-19,1.159103172890136,MRNA
131,2020-05-20,1.7171308542088066,MRNA
132,2020-05-21,0.0011049723756906,MRNA
133,2020-05-22,1.4207559681697612,MRNA
134,2020-05-23,0.0,MRNA
135,2020-05-24,0.0,MRNA
136,2020-05-25,0.3071096030931902,MRNA
137,2020-05-26,0.4054467271858576,MRNA
138,2020-05-27,0.0,MRNA
139,2020-05-28,0.1887898974212268,MRNA
140,2020-05-29,0.276490577695397,MRNA
141,2020-05-30,1.6679132385938669,MRNA
142,2020-05-31,-1.0,MRNA
143,2020-06-01,-0.6612305411415864,MRNA
144,2020-06-02,3.0,MRNA
145,2020-06-03,3.0,MRNA
146,2020-06-04,0.1129426129426129,MRNA
147,2020-06-05,0.0,MRNA
148,2020-06-06,1.057646498332539,MRNA
149,2020-06-07,0.0,MRNA
150,2020-06-08,-0.0265363442309852,MRNA
151,2020-06-09,-0.0563251563251563,MRNA
152,2020-06-10,0.0268456375838926,MRNA
153,2020-06-11,0.3639803253878169,MRNA
154,2020-06-12,0.5361361615648418,MRNA
155,2020-06-13,0.0,MRNA
156,2020-06-14,0.0,MRNA
157,2020-06-15,0.1387503400743629,MRNA
158,2020-06-16,0.0,MRNA
159,2020-06-17,-1.0,MRNA
160,2020-06-18,0.0,MRNA
161,2020-06-19,1.489630545254773,MRNA
162,2020-06-20,0.0,MRNA
163,2020-06-21,0.0,MRNA
164,2020-06-22,0.0793060718711276,MRNA
165,2020-06-23,0.1569954206821133,MRNA
166,2020-06-24,0.0,MRNA
167,2020-06-25,0.0,MRNA
168,2020-06-26,1.5668067762068525,MRNA
169,2020-06-27,0.0,MRNA
170,2020-06-28,0.0,MRNA
171,2020-06-29,0.0051067869008068,MRNA
172,2020-06-30,0.0,MRNA
173,2020-07-01,6.27549419516787e-05,MRNA
174,2020-07-02,-0.4031536113936927,MRNA
175,2020-07-03,0.3360086328994402,MRNA
176,2020-07-04,0.0004198152812762,MRNA
177,2020-07-05,0.9522651650883032,MRNA
178,2020-07-06,0.0,MRNA
179,2020-07-07,-1.8328591171449475,MRNA
180,2020-07-08,1.6121535922161412,MRNA
181,2020-07-09,0.0,MRNA
182,2020-07-10,0.0067924528301886,MRNA
183,2020-07-11,0.0640208574739281,MRNA
184,2020-07-12,-2.0,MRNA
185,2020-07-13,0.1896143437077131,MRNA
186,2020-07-14,0.7192544196771714,MRNA
187,2020-07-15,-0.0242722361099911,MRNA
188,2020-07-16,0.0831699803976477,MRNA
189,2020-07-17,-0.5259971509971509,MRNA
190,2020-07-18,0.7231731064876499,MRNA
191,2020-07-19,1.34390243902439,MRNA
192,2020-07-20,1.4329619669611986,MRNA
193,2020-07-21,-0.1433610975012249,MRNA
194,2020-07-22,0.0,MRNA
195,2020-07-23,0.9824834016103968,MRNA
196,2020-07-24,-0.1518790812365861,MRNA
197,2020-07-25,-0.643620011242271,MRNA
198,2020-07-26,0.5020521647027671,MRNA
199,2020-07-27,1.2249674902470742,MRNA
200,2020-07-28,-0.7073198198198198,MRNA
201,2020-07-29,0.2510674146546937,MRNA
202,2020-07-30,-0.0041551246537396,MRNA
203,2020-07-31,0.2472440944881889,MRNA
204,2020-08-01,0.8466761972837742,MRNA
205,2020-08-02,-3.0,MRNA
206,2020-08-03,-0.4962104962104962,MRNA
207,2020-08-04,0.0,MRNA
208,2020-08-05,0.7598011363636363,MRNA
209,2020-08-06,0.021165963173671,MRNA
210,2020-08-07,0.6739639912873252,MRNA
211,2020-08-08,-0.6536926147704591,MRNA
212,2020-08-09,1.5904872389791185,MRNA
213,2020-08-10,-1.0899091343854614,MRNA
214,2020-08-11,1.5071529316945398,MRNA
215,2020-08-12,0.0424884857434166,MRNA
216,2020-08-13,0.0038853812530354,MRNA
217,2020-08-14,-0.2994935543278085,MRNA
218,2020-08-15,0.1610257227044676,MRNA
219,2020-08-16,-0.1555784930092896,MRNA
220,2020-08-17,-0.0016488046166529,MRNA
221,2020-08-18,0.8220266818052796,MRNA
222,2020-08-19,2.4908456843940714,MRNA
223,2020-08-20,0.5027855153203342,MRNA
224,2020-08-21,0.5097511768661734,MRNA
225,2020-08-22,0.5534804753820034,MRNA
226,2020-08-23,0.0,MRNA
227,2020-08-24,0.0510163411717815,MRNA
228,2020-08-25,0.9375743162901308,MRNA
229,2020-08-26,-0.0801614763552479,MRNA
230,2020-08-27,-0.5,MRNA
231,2020-08-28,1.535988483685221,MRNA
232,2020-08-29,0.7245370370370371,MRNA
233,2020-08-30,-0.0001337077149351,MRNA
234,2020-08-31,0.1951109099139882,MRNA
235,2020-09-01,0.9112816285116369,MRNA
236,2020-09-02,-0.0034762456546929,MRNA
237,2020-09-03,-1.3187690651354746,MRNA
238,2020-09-04,4.186742118027486,MRNA
239,2020-09-05,0.0012515644555694,MRNA
240,2020-09-06,0.4909808342728297,MRNA
241,2020-09-07,0.4747157252472959,MRNA
242,2020-09-08,0.1031588585380741,MRNA
243,2020-09-09,0.1557372362929506,MRNA
244,2020-09-10,0.0,MRNA
245,2020-09-11,0.0906282183316168,MRNA
246,2020-09-12,2.0,MRNA
247,2020-09-13,-2.0,MRNA
248,2020-09-14,0.0538606403013182,MRNA
249,2020-09-15,0.0,MRNA
250,2020-09-16,0.0,MRNA
251,2020-09-17,0.4427109974424552,MRNA
252,2020-09-18,-5.07227998985544e-05,MRNA
253,2020-09-19,0.0,MRNA
254,2020-09-20,0.0,MRNA
255,2020-09-21,0.2040873071041289,MRNA
256,2020-09-22,0.0,MRNA
257,2020-09-23,0.0,MRNA
258,2020-09-24,1.0036964557512502,MRNA
259,2020-09-25,0.0002186270222999,MRNA
260,2020-09-26,0.0,MRNA
261,2020-09-27,0.0003120124804992,MRNA
262,2020-09-28,0.0,MRNA
263,2020-09-29,9.664637092877162e-05,MRNA
264,2020-09-30,1.5724523856273316,MRNA
265,2020-10-01,0.0002068466232288,MRNA
266,2020-10-02,-0.0011003117549972,MRNA
267,2020-10-03,0.6469352014010508,MRNA
268,2020-10-04,-0.0003717932829346,MRNA
269,2020-10-05,0.0027124773960217,MRNA
270,2020-10-06,-0.09129609388483,MRNA
271,2020-10-08,0.5836562949839441,MRNA
272,2020-10-09,0.0,MRNA
273,2020-10-10,0.0,MRNA
274,2020-10-11,0.7876486965325235,MRNA
275,2020-10-12,0.0,MRNA
276,2020-10-13,1.007518796992481,MRNA
277,2020-10-14,1.9581132075471697,MRNA
278,2020-10-15,-0.0043871675349602,MRNA
279,2020-10-16,0.0,MRNA
280,2020-10-17,0.0,MRNA
281,2020-10-18,-1.2627361190612478,MRNA
282,2020-10-19,0.0,MRNA
283,2020-10-20,0.0006854680767724,MRNA
284,2020-10-21,0.0,MRNA
285,2020-10-22,0.1789834736513876,MRNA
286,2020-10-23,2.288267962513016,MRNA
287,2020-10-24,0.0,MRNA
288,2020-10-25,0.0,MRNA
289,2020-10-26,1.3086994838222332,MRNA
290,2020-10-27,0.0844079718640093,MRNA
291,2020-10-28,-0.9292088042831648,MRNA
292,2020-10-29,0.0807319698600645,MRNA
293,2020-10-30,0.7450902598690735,MRNA
294,2020-10-31,0.0,MRNA
295,2020-11-01,0.0,MRNA
296,2020-11-02,1.8527918781725887,MRNA
297,2020-11-03,0.358732299393122,MRNA
298,2020-11-04,0.0,MRNA
299,2020-11-05,0.0,MRNA
300,2020-11-06,0.0,MRNA
301,2020-11-07,4.37292693859256,MRNA
302,2020-11-08,1.4134582032604928,MRNA
303,2020-11-09,1.229050279329609,MRNA
304,2020-11-10,0.9250485436893204,MRNA
305,2020-11-11,-0.0379115397406052,MRNA
306,2020-11-12,2.049039990216461,MRNA
307,2020-11-13,-0.0055555555555555,MRNA
308,2020-11-14,0.0,MRNA
309,2020-11-15,0.0462873674059787,MRNA
310,2020-11-16,2.5856356830999143,MRNA
311,2020-11-17,2.821623338022501,MRNA
312,2020-11-18,2.8076294159340454,MRNA
313,2020-11-19,2.756924290665239,MRNA
314,2020-11-20,-1.0568993952721275,MRNA
315,2020-11-21,0.7179034379109525,MRNA
316,2020-11-22,1.5524155050601491,MRNA
317,2020-11-23,1.333848700649675,MRNA
318,2020-11-24,1.8943819250200569,MRNA
319,2020-11-25,-0.4485654303708887,MRNA
320,2020-11-26,0.4028776978417266,MRNA
321,2020-11-27,0.0299591466182478,MRNA
322,2020-11-28,0.4793974302171023,MRNA
323,2020-11-29,0.0359488529999682,MRNA
324,2020-11-30,1.1883764521916944,MRNA
325,2020-12-01,0.3425551868417256,MRNA
326,2020-12-02,-0.2837275799324149,MRNA
327,2020-12-03,0.1135746238308255,MRNA
328,2020-12-04,0.4621355946504662,MRNA
329,2020-12-05,-0.8145730069655217,MRNA
330,2020-12-06,0.6041857705377852,MRNA
331,2020-12-07,3.1717474621918376,MRNA
332,2020-12-08,0.7525565149898127,MRNA
333,2020-12-09,1.2793307338861737,MRNA
334,2020-12-10,-0.9317760069861368,MRNA
335,2020-12-11,0.9503638863735452,MRNA
336,2020-12-12,1.4377514254731174,MRNA
337,2020-12-13,4.045820474976519,MRNA
338,2020-12-14,-0.6073452014609875,MRNA
339,2020-12-15,1.930534870258696,MRNA
340,2020-12-16,0.0317302332988295,MRNA
341,2020-12-17,5.575365989692321,MRNA
342,2020-12-18,0.6328863170524421,MRNA
343,2020-12-19,0.0844945863294487,MRNA
344,2020-12-20,0.8051270133538319,MRNA
345,2020-12-21,0.4112451680918355,MRNA
346,2020-12-22,0.7406990730913464,MRNA
347,2020-12-23,0.254451366603477,MRNA
348,2020-12-24,0.9545162168179908,MRNA
349,2020-12-25,-1.020584424931625,MRNA
350,2020-12-26,-0.271001844756634,MRNA
351,2020-12-27,0.1782253161101391,MRNA
352,2020-12-28,0.8265275257108288,MRNA
353,2020-12-29,0.5109021205223434,MRNA
354,2020-12-30,0.6817668771544493,MRNA
355,2020-12-31,0.4790370026319864,MRNA
356,2021-01-01,1.181715558856294,MRNA
357,2021-01-02,-1.1541614236922524,MRNA
358,2021-01-03,2.668297556227265,MRNA
359,2021-01-04,0.8956610946834832,MRNA
360,2021-01-05,0.1465751871172601,MRNA
361,2021-01-06,1.1578746352567335,MRNA
362,2021-01-07,0.2112388875295653,MRNA
363,2021-01-08,0.3727569114957457,MRNA
364,2021-01-09,0.2344304614391739,MRNA
365,2021-01-10,-0.1163175475291106,MRNA
366,2021-01-11,1.3251679634289937,MRNA
367,2021-01-12,0.5161640489840226,MRNA
368,2021-01-13,0.2906389975619436,MRNA
369,2021-01-14,0.0173463264081387,MRNA
370,2021-01-15,0.9573067632850242,MRNA
371,2021-01-16,0.9728389366241854,MRNA
372,2021-01-17,0.7359119053217337,MRNA
373,2021-01-18,0.606372696063727,MRNA
374,2021-01-19,0.1033556492272089,MRNA
375,2021-01-20,6.476588499342156,MRNA
376,2021-01-21,0.0913701797568435,MRNA
377,2021-01-22,-2.0072535991140645,MRNA
378,2021-01-23,1.9866042055951787,MRNA
379,2021-01-24,0.4644727739895246,MRNA
380,2021-01-25,0.8595219664273671,MRNA
381,2021-01-26,1.518290272837094,MRNA
382,2021-01-27,0.6374727267139917,MRNA
383,2021-01-28,1.1272948751413905,MRNA
384,2021-01-29,3.411065622054666,MRNA
385,2021-01-30,-1.3279212137343626,MRNA
386,2021-01-31,-0.5746832779789904,MRNA
387,2021-02-01,-0.3426844389336639,MRNA
388,2021-02-02,-0.762910919391779,MRNA
389,2021-02-03,2.473983291633094,MRNA
390,2021-02-04,0.6090785907859079,MRNA
391,2021-02-05,-0.8755335416870472,MRNA
392,2021-02-06,-0.8800511490578373,MRNA
393,2021-02-07,-0.5910659796908608,MRNA
394,2021-02-08,-0.1317073170731707,MRNA
395,2021-02-09,-0.2089342094035327,MRNA
396,2021-02-10,0.1847819125088067,MRNA
397,2021-02-11,0.2978137460296006,MRNA
398,2021-02-12,1.1044977298524403,MRNA
399,2021-02-13,-0.7585187865629335,MRNA
400,2021-02-14,0.5342245497978685,MRNA
401,2021-02-15,0.3973794856751735,MRNA
402,2021-02-16,0.4574484758247786,MRNA
403,2021-02-17,0.1073647552336855,MRNA
404,2021-02-18,2.088103876265037,MRNA
405,2021-02-19,1.346083360744326,MRNA
406,2021-02-20,4.649072953886842,MRNA
407,2021-02-21,0.5397452788757137,MRNA
408,2021-02-22,-0.3476568439619256,MRNA
409,2021-02-23,0.0470295901153512,MRNA
410,2021-02-24,1.5204153071872977,MRNA
411,2021-02-25,1.2437280429840876,MRNA
412,2021-02-26,0.6171610490676639,MRNA
413,2021-02-27,0.9897401298187656,MRNA
414,2021-02-28,1.4516046948058146,MRNA
415,2021-03-01,0.6186327264616499,MRNA
416,2021-03-02,0.8449351705011834,MRNA
417,2021-03-03,2.331378054079348,MRNA
418,2021-03-04,-1.828037037842068,MRNA
419,2021-03-05,1.836408160259243,MRNA
420,2021-03-06,3.671231057977225,MRNA
421,2021-03-07,0.031274173941872,MRNA
422,2021-03-08,0.0206708947254922,MRNA
423,2021-03-09,2.158455311767749,MRNA
424,2021-03-10,0.6814310051107326,MRNA
425,2021-03-11,0.1169060581489632,MRNA
426,2021-03-12,1.515610196752374,MRNA
427,2021-03-13,-1.568338249754179,MRNA
428,2021-03-14,1.3332267916755451,MRNA
429,2021-03-15,2.8216987248757293,MRNA
430,2021-03-16,0.3979738532728334,MRNA
431,2021-03-17,-1.6833064639950868,MRNA
432,2021-03-18,-0.3241344863109918,MRNA
433,2021-03-19,-0.0426905560282268,MRNA
434,2021-03-20,1.166202918221921,MRNA
435,2021-03-21,2.1322525790726674,MRNA
436,2021-03-22,0.6473367887889662,MRNA
437,2021-03-23,0.69628879964686,MRNA
438,2021-03-24,2.9604791714552263,MRNA
439,2021-03-25,1.0682210806914778,MRNA
440,2021-03-26,0.4283846560405018,MRNA
441,2021-03-27,0.1989362596703666,MRNA
442,2021-03-28,0.8433796659950139,MRNA
443,2021-03-29,0.3119386589088661,MRNA
444,2021-03-30,0.770579088724497,MRNA
445,2021-03-31,0.9565837178642056,MRNA
446,2021-04-01,1.5701415325688397,MRNA
447,2021-04-02,3.1580532926001355,MRNA
448,2021-04-03,1.2876840417952982,MRNA
449,2021-04-04,4.306594263831339,MRNA
450,2021-04-05,0.6108655839099871,MRNA
451,2021-04-06,0.9918360830228844,MRNA
452,2021-04-07,0.8448705179282868,MRNA
453,2021-04-08,0.7786029176142639,MRNA
454,2021-04-09,-0.8090663554518173,MRNA
455,2021-04-10,3.728062100813544,MRNA
456,2021-04-11,2.926709593349447,MRNA
457,2021-04-12,2.593085867742684,MRNA
458,2021-04-13,0.817893609006003,MRNA
459,2021-04-14,0.8464259740900071,MRNA
460,2021-04-15,0.5637885665136638,MRNA
461,2021-04-16,0.3458487252467753,MRNA
462,2021-04-17,-0.3068807667548816,MRNA
463,2021-04-18,0.4041001305614141,MRNA
464,2021-04-19,0.5759437123073486,MRNA
465,2021-04-20,0.5472452440311749,MRNA
466,2021-04-21,0.9095085707043504,MRNA
467,2021-04-22,0.4925829295564666,MRNA
468,2021-04-23,-0.0555295961895,MRNA
469,2021-04-24,0.5528803571751352,MRNA
470,2021-04-25,-0.927307673352718,MRNA
471,2021-04-26,0.0452679792992683,MRNA
472,2021-04-27,-0.3815606775895585,MRNA
473,2021-04-28,1.8104528667433557,MRNA
474,2021-04-29,0.0069308785356846,MRNA
475,2021-04-30,-0.1365925142410118,MRNA
476,2021-05-01,1.031325332946926,MRNA
477,2021-05-02,0.0432803589670644,MRNA
478,2021-05-03,0.8687642404138889,MRNA
479,2021-05-04,0.0284217775088165,MRNA
480,2021-05-05,0.9826287596182188,MRNA
481,2021-05-06,0.255539222716191,MRNA
482,2021-05-07,0.406365557316429,MRNA
483,2021-05-08,-0.1341139087486616,MRNA
484,2021-05-09,0.0,MRNA
485,2021-05-10,0.212609649122807,MRNA
486,2021-05-11,0.3700507318210974,MRNA
487,2021-05-12,-0.1010837249448547,MRNA
488,2021-05-13,-0.7636071920615267,MRNA
489,2021-05-14,-0.052210690065871,MRNA
490,2021-05-15,0.0342538690898764,MRNA
491,2021-05-16,0.242989790733127,MRNA
492,2021-05-17,1.5443936065144217,MRNA
493,2021-05-18,-1.9339947222500584,MRNA
494,2021-05-19,-0.0803380700287916,MRNA
495,2021-05-20,0.6163845965170469,MRNA
496,2021-05-21,0.0058716622396197,MRNA
497,2021-05-22,0.3914423581512626,MRNA
498,2021-05-23,0.908205987021143,MRNA
499,2021-05-24,-0.8282877466339232,MRNA
500,2021-05-25,0.4893319599764567,MRNA
501,2021-05-26,0.1966296198076135,MRNA
502,2021-05-27,0.2628570111339066,MRNA
503,2021-05-28,-1.333379226787091,MRNA
504,2021-05-29,0.0045500418096364,MRNA
505,2021-05-30,0.1126939065193146,MRNA
506,2021-05-31,0.1539175459163735,MRNA
507,2021-06-01,0.7240521153564632,MRNA
508,2021-06-02,-0.4642493323421712,MRNA
509,2021-06-03,0.172398717575051,MRNA
510,2021-06-04,-0.5839094298586298,MRNA
511,2021-06-05,0.5872165741958244,MRNA
512,2021-06-06,0.241505968778696,MRNA
513,2021-06-07,1.3394676728010062,MRNA
514,2021-06-08,0.2655034923507621,MRNA
515,2021-06-09,-0.3638960297057984,MRNA
516,2021-06-10,1.441770791457802,MRNA
517,2021-06-11,-0.0372278306905769,MRNA
518,2021-06-12,1.3434471561215688,MRNA
519,2021-06-13,1.51909695376527,MRNA
520,2021-06-14,0.8827410044449808,MRNA
521,2021-06-15,0.1962248995983935,MRNA
522,2021-06-16,-0.6677834902663046,MRNA
523,2021-06-17,0.0328974254188802,MRNA
524,2021-06-18,0.1269655924023042,MRNA
525,2021-06-19,0.2441013690649577,MRNA
